Time(s), 3005.sourcebus.1, 3005.sourcebus.2, 3005.sourcebus.3, 3005.650.1, 3005.650.2, 3005.650.3, 3005.rg60.1, 3005.rg60.2, 3005.rg60.3, 3005.633.1, 3005.633.2, 3005.633.3, 3005.634.1, 3005.634.2, 3005.634.3, 3005.671.1, 3005.671.2, 3005.671.3, 3005.645.2, 3005.645.3, 3005.646.2, 3005.646.3, 3005.692.3, 3005.692.1, 3005.692.2, 3005.675.1, 3005.675.2, 3005.675.3, 3005.611.3, 3005.652.1, 3005.670.1, 3005.670.2, 3005.670.3, 3005.632.1, 3005.632.2, 3005.632.3, 3005.680.1, 3005.680.2, 3005.680.3, 3005.684.1, 3005.684.3, 3008.sourcebus.1, 3008.sourcebus.2, 3008.sourcebus.3, 3008.650.1, 3008.650.2, 3008.650.3, 3008.rg60.1, 3008.rg60.2, 3008.rg60.3, 3008.633.1, 3008.633.2, 3008.633.3, 3008.634.1, 3008.634.2, 3008.634.3, 3008.671.1, 3008.671.2, 3008.671.3, 3008.645.2, 3008.645.3, 3008.646.2, 3008.646.3, 3008.692.3, 3008.692.1, 3008.692.2, 3008.675.1, 3008.675.2, 3008.675.3, 3008.611.3, 3008.652.1, 3008.670.1, 3008.670.2, 3008.670.3, 3008.632.1, 3008.632.2, 3008.632.3, 3008.680.1, 3008.680.2, 3008.680.3, 3008.684.1, 3008.684.3
0.0542, 1.0536, 1.0537, 1.0534, 1.0534, 1.0537, 1.0536, 1.0599, 1.0603, 1.0601, 1.0565, 1.0602, 1.0557, 1.0361, 1.0443, 1.0397, 1.0549, 1.0631, 1.0534, 1.0593, 1.0557, 1.0591, 1.0555, 1.0534, 1.0549, 1.0631, 1.0542, 1.0634, 1.0532, 1.0529, 1.0539, 1.0563, 1.0612, 1.055, 1.0569, 1.0605, 1.056, 1.0549, 1.0631, 1.0534, 1.0546, 1.0532, 1.0253, 1.0255, 1.0251, 1.0251, 1.0255, 1.0253, 1.0635, 1.0575, 1.0637, 1.059, 1.0571, 1.0578, 1.0351, 1.0383, 1.039, 1.0566, 1.0601, 1.0544, 1.056, 1.0579, 1.0557, 1.0576, 1.0544, 1.0566, 1.0601, 1.0558, 1.0604, 1.0542, 1.0539, 1.0554, 1.0586, 1.0582, 1.0568, 1.0595, 1.0574, 1.0582, 1.0566, 1.0601, 1.0544, 1.0563, 1.0542
0.0542, 1.0534, 1.0536, 1.0533, 1.0533, 1.0536, 1.0535, 1.0598, 1.0602, 1.06, 1.0565, 1.0601, 1.0556, 1.0361, 1.0442, 1.0396, 1.0549, 1.0631, 1.0533, 1.0592, 1.0557, 1.059, 1.0554, 1.0533, 1.0549, 1.0631, 1.0541, 1.0634, 1.0532, 1.0529, 1.0538, 1.0562, 1.0612, 1.0549, 1.0568, 1.0604, 1.0559, 1.0549, 1.0631, 1.0533, 1.0546, 1.0531, 1.0252, 1.0254, 1.025, 1.025, 1.0254, 1.0252, 1.0634, 1.0574, 1.0636, 1.0589, 1.057, 1.0578, 1.035, 1.0382, 1.039, 1.0566, 1.06, 1.0544, 1.0559, 1.0578, 1.0556, 1.0575, 1.0544, 1.0566, 1.06, 1.0557, 1.0604, 1.0542, 1.0538, 1.0554, 1.0585, 1.0581, 1.0567, 1.0594, 1.0573, 1.0581, 1.0566, 1.06, 1.0544, 1.0563, 1.0541
0.0583, 1.0533, 1.0535, 1.0532, 1.0532, 1.0535, 1.0534, 1.0597, 1.06, 1.0599, 1.0564, 1.0601, 1.0555, 1.036, 1.0441, 1.0395, 1.0548, 1.063, 1.0533, 1.0591, 1.0556, 1.0589, 1.0553, 1.0533, 1.0548, 1.063, 1.0541, 1.0633, 1.0531, 1.0529, 1.0538, 1.0562, 1.0611, 1.0549, 1.0568, 1.0603, 1.0559, 1.0548, 1.063, 1.0533, 1.0545, 1.0531, 1.0251, 1.0253, 1.0249, 1.0249, 1.0253, 1.0251, 1.0632, 1.0573, 1.0635, 1.0589, 1.0569, 1.0577, 1.0349, 1.0381, 1.0389, 1.0565, 1.06, 1.0543, 1.0558, 1.0577, 1.0555, 1.0574, 1.0543, 1.0565, 1.06, 1.0557, 1.0603, 1.0541, 1.0538, 1.0553, 1.0584, 1.058, 1.0566, 1.0593, 1.0572, 1.0581, 1.0565, 1.06, 1.0543, 1.0562, 1.054
0.0583, 1.0532, 1.0534, 1.0531, 1.0531, 1.0534, 1.0533, 1.0596, 1.0599, 1.0598, 1.0563, 1.06, 1.0555, 1.0359, 1.044, 1.0395, 1.0548, 1.0629, 1.0533, 1.059, 1.0555, 1.0588, 1.0552, 1.0533, 1.0548, 1.0629, 1.0541, 1.0633, 1.0531, 1.0528, 1.0537, 1.0561, 1.061, 1.0548, 1.0567, 1.0602, 1.0558, 1.0548, 1.0629, 1.0533, 1.0545, 1.053, 1.025, 1.0252, 1.0248, 1.0248, 1.0252, 1.025, 1.0631, 1.0572, 1.0633, 1.0588, 1.0568, 1.0576, 1.0348, 1.038, 1.0388, 1.0565, 1.0599, 1.0543, 1.0557, 1.0576, 1.0555, 1.0573, 1.0543, 1.0565, 1.0599, 1.0556, 1.0602, 1.054, 1.0537, 1.0553, 1.0584, 1.0579, 1.0566, 1.0592, 1.0571, 1.058, 1.0565, 1.0599, 1.0543, 1.0562, 1.054
0.0625, 1.0531, 1.0533, 1.053, 1.053, 1.0533, 1.0531, 1.0595, 1.0598, 1.0597, 1.0562, 1.0599, 1.0554, 1.0358, 1.044, 1.0394, 1.0547, 1.0629, 1.0532, 1.059, 1.0554, 1.0587, 1.0552, 1.0532, 1.0547, 1.0629, 1.054, 1.0632, 1.053, 1.0528, 1.0537, 1.056, 1.0609, 1.0547, 1.0566, 1.0601, 1.0557, 1.0547, 1.0629, 1.0532, 1.0545, 1.053, 1.0249, 1.0251, 1.0247, 1.0247, 1.0251, 1.0249, 1.063, 1.057, 1.0632, 1.0587, 1.0567, 1.0575, 1.0347, 1.0379, 1.0387, 1.0564, 1.0598, 1.0542, 1.0556, 1.0576, 1.0554, 1.0572, 1.0542, 1.0564, 1.0598, 1.0556, 1.0602, 1.054, 1.0537, 1.0552, 1.0583, 1.0578, 1.0565, 1.0591, 1.057, 1.0579, 1.0564, 1.0598, 1.0542, 1.0561, 1.0539
0.0625, 1.053, 1.0532, 1.0529, 1.0529, 1.0532, 1.053, 1.0594, 1.0597, 1.0596, 1.0562, 1.0598, 1.0553, 1.0358, 1.0439, 1.0393, 1.0547, 1.0628, 1.0532, 1.0589, 1.0554, 1.0586, 1.0551, 1.0532, 1.0547, 1.0628, 1.054, 1.0631, 1.053, 1.0527, 1.0537, 1.056, 1.0609, 1.0547, 1.0565, 1.0601, 1.0556, 1.0547, 1.0628, 1.0532, 1.0544, 1.053, 1.0248, 1.025, 1.0246, 1.0246, 1.025, 1.0248, 1.0629, 1.0569, 1.0631, 1.0586, 1.0566, 1.0574, 1.0346, 1.0378, 1.0386, 1.0564, 1.0598, 1.0542, 1.0555, 1.0575, 1.0553, 1.0572, 1.0542, 1.0564, 1.0598, 1.0555, 1.0601, 1.0539, 1.0536, 1.0552, 1.0582, 1.0577, 1.0564, 1.059, 1.0569, 1.0578, 1.0564, 1.0598, 1.0542, 1.0561, 1.0539
0.0667, 1.0529, 1.0531, 1.0528, 1.0527, 1.0531, 1.0529, 1.0593, 1.0596, 1.0594, 1.0561, 1.0597, 1.0552, 1.0357, 1.0438, 1.0392, 1.0547, 1.0628, 1.0531, 1.0588, 1.0553, 1.0586, 1.055, 1.0531, 1.0547, 1.0628, 1.0539, 1.0631, 1.053, 1.0527, 1.0536, 1.0559, 1.0608, 1.0546, 1.0565, 1.06, 1.0556, 1.0547, 1.0628, 1.0531, 1.0544, 1.0529, 1.0247, 1.0249, 1.0245, 1.0244, 1.0248, 1.0246, 1.0628, 1.0568, 1.063, 1.0585, 1.0565, 1.0573, 1.0345, 1.0377, 1.0385, 1.0563, 1.0597, 1.0541, 1.0554, 1.0574, 1.0552, 1.0571, 1.0541, 1.0563, 1.0597, 1.0554, 1.06, 1.0539, 1.0535, 1.0551, 1.0581, 1.0577, 1.0563, 1.059, 1.0568, 1.0577, 1.0563, 1.0597, 1.0541, 1.056, 1.0538
0.0667, 1.0528, 1.053, 1.0527, 1.0526, 1.053, 1.0528, 1.0592, 1.0595, 1.0593, 1.056, 1.0596, 1.0552, 1.0356, 1.0437, 1.0392, 1.0546, 1.0627, 1.0531, 1.0587, 1.0552, 1.0585, 1.0549, 1.0531, 1.0546, 1.0627, 1.0539, 1.063, 1.0529, 1.0526, 1.0536, 1.0558, 1.0607, 1.0545, 1.0564, 1.0599, 1.0555, 1.0546, 1.0627, 1.0531, 1.0543, 1.0529, 1.0245, 1.0247, 1.0244, 1.0243, 1.0247, 1.0245, 1.0627, 1.0567, 1.0629, 1.0584, 1.0564, 1.0572, 1.0345, 1.0376, 1.0384, 1.0563, 1.0596, 1.0541, 1.0553, 1.0573, 1.0551, 1.057, 1.0541, 1.0563, 1.0596, 1.0554, 1.06, 1.0538, 1.0535, 1.0551, 1.0581, 1.0576, 1.0563, 1.0589, 1.0567, 1.0576, 1.0563, 1.0596, 1.0541, 1.0559, 1.0538
0.0708, 1.0527, 1.0529, 1.0526, 1.0525, 1.0528, 1.0527, 1.059, 1.0594, 1.0592, 1.0559, 1.0596, 1.0551, 1.0355, 1.0436, 1.0391, 1.0546, 1.0626, 1.053, 1.0586, 1.0551, 1.0584, 1.0549, 1.053, 1.0546, 1.0626, 1.0538, 1.0629, 1.0529, 1.0526, 1.0535, 1.0558, 1.0606, 1.0545, 1.0563, 1.0598, 1.0554, 1.0546, 1.0626, 1.053, 1.0543, 1.0528, 1.0244, 1.0246, 1.0242, 1.0242, 1.0246, 1.0244, 1.0625, 1.0566, 1.0627, 1.0583, 1.0563, 1.0572, 1.0344, 1.0375, 1.0384, 1.0562, 1.0595, 1.054, 1.0552, 1.0572, 1.055, 1.0569, 1.054, 1.0562, 1.0595, 1.0553, 1.0599, 1.0538, 1.0534, 1.055, 1.058, 1.0575, 1.0562, 1.0588, 1.0566, 1.0575, 1.0562, 1.0595, 1.054, 1.0559, 1.0537
0.0708, 1.0526, 1.0527, 1.0524, 1.0524, 1.0527, 1.0526, 1.0589, 1.0593, 1.0591, 1.0558, 1.0595, 1.055, 1.0354, 1.0435, 1.039, 1.0545, 1.0626, 1.053, 1.0585, 1.0551, 1.0583, 1.0548, 1.053, 1.0545, 1.0626, 1.0538, 1.0629, 1.0528, 1.0526, 1.0535, 1.0557, 1.0606, 1.0544, 1.0562, 1.0597, 1.0553, 1.0545, 1.0626, 1.053, 1.0542, 1.0528, 1.0243, 1.0245, 1.0241, 1.0241, 1.0245, 1.0243, 1.0624, 1.0564, 1.0626, 1.0583, 1.0562, 1.0571, 1.0343, 1.0374, 1.0383, 1.0562, 1.0595, 1.054, 1.0551, 1.0571, 1.0549, 1.0568, 1.054, 1.0562, 1.0595, 1.0553, 1.0598, 1.0537, 1.0534, 1.0549, 1.0579, 1.0574, 1.0561, 1.0587, 1.0565, 1.0574, 1.0562, 1.0595, 1.054, 1.0558, 1.0537
0.075, 1.0525, 1.0526, 1.0523, 1.0523, 1.0526, 1.0525, 1.0588, 1.0592, 1.059, 1.0558, 1.0594, 1.0549, 1.0353, 1.0434, 1.0389, 1.0545, 1.0625, 1.053, 1.0584, 1.055, 1.0582, 1.0547, 1.053, 1.0545, 1.0625, 1.0537, 1.0628, 1.0528, 1.0525, 1.0534, 1.0556, 1.0605, 1.0543, 1.0561, 1.0596, 1.0552, 1.0545, 1.0625, 1.053, 1.0542, 1.0527, 1.0242, 1.0244, 1.024, 1.024, 1.0243, 1.0242, 1.0623, 1.0563, 1.0625, 1.0582, 1.0561, 1.057, 1.0342, 1.0373, 1.0382, 1.0561, 1.0594, 1.0539, 1.055, 1.057, 1.0548, 1.0567, 1.0539, 1.0561, 1.0594, 1.0552, 1.0597, 1.0537, 1.0533, 1.0549, 1.0578, 1.0573, 1.056, 1.0586, 1.0564, 1.0573, 1.0561, 1.0594, 1.0539, 1.0558, 1.0536
0.075, 1.0523, 1.0525, 1.0522, 1.0522, 1.0525, 1.0523, 1.0587, 1.059, 1.0589, 1.0557, 1.0593, 1.0548, 1.0353, 1.0433, 1.0388, 1.0544, 1.0624, 1.0529, 1.0583, 1.0549, 1.0581, 1.0546, 1.0529, 1.0544, 1.0624, 1.0537, 1.0628, 1.0527, 1.0525, 1.0534, 1.0556, 1.0604, 1.0543, 1.0561, 1.0595, 1.0552, 1.0544, 1.0624, 1.0529, 1.0541, 1.0527, 1.024, 1.0242, 1.0239, 1.0238, 1.0242, 1.024, 1.0621, 1.0562, 1.0623, 1.0581, 1.056, 1.0569, 1.0341, 1.0372, 1.0381, 1.056, 1.0593, 1.0538, 1.0549, 1.0569, 1.0547, 1.0566, 1.0538, 1.056, 1.0593, 1.0552, 1.0596, 1.0536, 1.0533, 1.0548, 1.0577, 1.0572, 1.0559, 1.0585, 1.0563, 1.0572, 1.056, 1.0593, 1.0538, 1.0557, 1.0535
0.0792, 1.0522, 1.0524, 1.0521, 1.052, 1.0524, 1.0522, 1.0586, 1.0589, 1.0587, 1.0556, 1.0592, 1.0548, 1.0352, 1.0432, 1.0387, 1.0544, 1.0624, 1.0529, 1.0582, 1.0548, 1.058, 1.0545, 1.0529, 1.0544, 1.0624, 1.0537, 1.0627, 1.0527, 1.0524, 1.0533, 1.0555, 1.0603, 1.0542, 1.056, 1.0594, 1.0551, 1.0544, 1.0624, 1.0529, 1.0541, 1.0526, 1.0239, 1.0241, 1.0237, 1.0237, 1.0241, 1.0239, 1.062, 1.056, 1.0622, 1.058, 1.0559, 1.0568, 1.034, 1.0371, 1.038, 1.056, 1.0592, 1.0538, 1.0548, 1.0568, 1.0546, 1.0565, 1.0538, 1.056, 1.0592, 1.0551, 1.0596, 1.0535, 1.0532, 1.0548, 1.0577, 1.0571, 1.0559, 1.0584, 1.0562, 1.0572, 1.056, 1.0592, 1.0538, 1.0557, 1.0535
0.0792, 1.0521, 1.0523, 1.0519, 1.0519, 1.0522, 1.0521, 1.0584, 1.0588, 1.0586, 1.0555, 1.0591, 1.0547, 1.0351, 1.0431, 1.0386, 1.0543, 1.0623, 1.0528, 1.0581, 1.0547, 1.0579, 1.0544, 1.0528, 1.0543, 1.0623, 1.0536, 1.0626, 1.0526, 1.0524, 1.0533, 1.0554, 1.0602, 1.0541, 1.0559, 1.0593, 1.055, 1.0543, 1.0623, 1.0528, 1.0541, 1.0526, 1.0238, 1.024, 1.0236, 1.0236, 1.024, 1.0238, 1.0619, 1.0559, 1.0621, 1.0579, 1.0558, 1.0567, 1.0339, 1.037, 1.0379, 1.0559, 1.0592, 1.0537, 1.0547, 1.0567, 1.0545, 1.0564, 1.0537, 1.0559, 1.0592, 1.055, 1.0595, 1.0535, 1.0531, 1.0547, 1.0576, 1.057, 1.0558, 1.0583, 1.0561, 1.0571, 1.0559, 1.0592, 1.0537, 1.0556, 1.0534
0.0833, 1.052, 1.0521, 1.0518, 1.0518, 1.0521, 1.052, 1.0583, 1.0587, 1.0585, 1.0554, 1.059, 1.0546, 1.035, 1.043, 1.0386, 1.0543, 1.0622, 1.0528, 1.058, 1.0546, 1.0578, 1.0544, 1.0528, 1.0543, 1.0622, 1.0536, 1.0625, 1.0526, 1.0523, 1.0532, 1.0553, 1.0601, 1.054, 1.0558, 1.0592, 1.0549, 1.0543, 1.0622, 1.0528, 1.054, 1.0525, 1.0236, 1.0238, 1.0235, 1.0234, 1.0238, 1.0236, 1.0617, 1.0558, 1.0619, 1.0578, 1.0557, 1.0566, 1.0338, 1.0369, 1.0378, 1.0559, 1.0591, 1.0537, 1.0546, 1.0566, 1.0543, 1.0563, 1.0537, 1.0559, 1.0591, 1.055, 1.0594, 1.0534, 1.0531, 1.0546, 1.0575, 1.0569, 1.0557, 1.0582, 1.056, 1.057, 1.0559, 1.0591, 1.0537, 1.0555, 1.0534
0.0833, 1.0518, 1.052, 1.0517, 1.0517, 1.052, 1.0518, 1.0582, 1.0585, 1.0584, 1.0553, 1.0589, 1.0545, 1.0349, 1.0429, 1.0385, 1.0542, 1.0622, 1.0527, 1.0579, 1.0545, 1.0577, 1.0543, 1.0527, 1.0542, 1.0622, 1.0535, 1.0625, 1.0525, 1.0523, 1.0532, 1.0553, 1.06, 1.054, 1.0557, 1.0591, 1.0548, 1.0542, 1.0622, 1.0527, 1.0539, 1.0525, 1.0235, 1.0237, 1.0233, 1.0233, 1.0237, 1.0235, 1.0616, 1.0556, 1.0618, 1.0577, 1.0556, 1.0565, 1.0337, 1.0368, 1.0377, 1.0558, 1.059, 1.0536, 1.0545, 1.0565, 1.0542, 1.0562, 1.0536, 1.0558, 1.059, 1.0549, 1.0593, 1.0533, 1.053, 1.0546, 1.0574, 1.0568, 1.0556, 1.0581, 1.0559, 1.0568, 1.0558, 1.059, 1.0536, 1.0555, 1.0533
0.0875, 1.0517, 1.0519, 1.0516, 1.0515, 1.0519, 1.0517, 1.058, 1.0584, 1.0582, 1.0552, 1.0588, 1.0544, 1.0348, 1.0428, 1.0384, 1.0542, 1.0621, 1.0527, 1.0578, 1.0544, 1.0576, 1.0542, 1.0527, 1.0542, 1.0621, 1.0535, 1.0624, 1.0525, 1.0522, 1.0531, 1.0552, 1.0599, 1.0539, 1.0556, 1.059, 1.0547, 1.0542, 1.0621, 1.0527, 1.0539, 1.0524, 1.0234, 1.0236, 1.0232, 1.0231, 1.0235, 1.0234, 1.0614, 1.0555, 1.0616, 1.0576, 1.0555, 1.0564, 1.0336, 1.0366, 1.0375, 1.0557, 1.0589, 1.0535, 1.0544, 1.0564, 1.0541, 1.0561, 1.0535, 1.0557, 1.0589, 1.0548, 1.0592, 1.0533, 1.0529, 1.0545, 1.0573, 1.0567, 1.0555, 1.058, 1.0558, 1.0567, 1.0557, 1.0589, 1.0535, 1.0554, 1.0532
0.0875, 1.0516, 1.0517, 1.0514, 1.0514, 1.0517, 1.0516, 1.0579, 1.0583, 1.0581, 1.0551, 1.0587, 1.0543, 1.0347, 1.0427, 1.0383, 1.0541, 1.062, 1.0526, 1.0577, 1.0544, 1.0575, 1.0541, 1.0526, 1.0541, 1.062, 1.0534, 1.0623, 1.0524, 1.0522, 1.0531, 1.0551, 1.0598, 1.0538, 1.0555, 1.0589, 1.0546, 1.0541, 1.062, 1.0526, 1.0538, 1.0524, 1.0232, 1.0234, 1.023, 1.023, 1.0234, 1.0232, 1.0613, 1.0553, 1.0615, 1.0574, 1.0554, 1.0563, 1.0334, 1.0365, 1.0374, 1.0557, 1.0588, 1.0535, 1.0543, 1.0563, 1.054, 1.056, 1.0535, 1.0557, 1.0588, 1.0548, 1.0591, 1.0532, 1.0529, 1.0544, 1.0572, 1.0566, 1.0554, 1.0579, 1.0556, 1.0566, 1.0557, 1.0588, 1.0535, 1.0553, 1.0532
0.0917, 1.0514, 1.0516, 1.0513, 1.0513, 1.0516, 1.0514, 1.0578, 1.0581, 1.058, 1.055, 1.0586, 1.0542, 1.0346, 1.0426, 1.0382, 1.0541, 1.0619, 1.0526, 1.0576, 1.0543, 1.0574, 1.054, 1.0526, 1.0541, 1.0619, 1.0533, 1.0623, 1.0524, 1.0521, 1.053, 1.055, 1.0598, 1.0537, 1.0554, 1.0588, 1.0545, 1.0541, 1.0619, 1.0526, 1.0538, 1.0523, 1.0231, 1.0233, 1.0229, 1.0229, 1.0233, 1.0231, 1.0611, 1.0552, 1.0614, 1.0573, 1.0552, 1.0561, 1.0333, 1.0364, 1.0373, 1.0556, 1.0587, 1.0534, 1.0541, 1.0562, 1.0539, 1.0559, 1.0534, 1.0556, 1.0587, 1.0547, 1.0591, 1.0531, 1.0528, 1.0544, 1.0571, 1.0565, 1.0553, 1.0578, 1.0555, 1.0565, 1.0556, 1.0587, 1.0534, 1.0553, 1.0531
0.0917, 1.0513, 1.0515, 1.0511, 1.0511, 1.0514, 1.0513, 1.0576, 1.058, 1.0578, 1.055, 1.0585, 1.0541, 1.0345, 1.0425, 1.0381, 1.054, 1.0619, 1.0525, 1.0575, 1.0542, 1.0573, 1.0539, 1.0525, 1.054, 1.0619, 1.0533, 1.0622, 1.0523, 1.0521, 1.053, 1.0549, 1.0597, 1.0536, 1.0553, 1.0587, 1.0544, 1.054, 1.0619, 1.0525, 1.0537, 1.0523, 1.0229, 1.0231, 1.0227, 1.0227, 1.0231, 1.0229, 1.061, 1.055, 1.0612, 1.0572, 1.0551, 1.056, 1.0332, 1.0363, 1.0372, 1.0555, 1.0586, 1.0533, 1.054, 1.0561, 1.0538, 1.0558, 1.0533, 1.0555, 1.0586, 1.0546, 1.059, 1.0531, 1.0527, 1.0543, 1.057, 1.0564, 1.0552, 1.0577, 1.0554, 1.0564, 1.0555, 1.0586, 1.0533, 1.0552, 1.053
0.0958, 1.0511, 1.0513, 1.051, 1.051, 1.0513, 1.0512, 1.0575, 1.0578, 1.0577, 1.0549, 1.0584, 1.054, 1.0344, 1.0424, 1.038, 1.054, 1.0618, 1.0524, 1.0574, 1.0541, 1.0572, 1.0538, 1.0524, 1.054, 1.0618, 1.0532, 1.0621, 1.0523, 1.052, 1.0529, 1.0549, 1.0596, 1.0536, 1.0552, 1.0586, 1.0543, 1.054, 1.0618, 1.0524, 1.0537, 1.0522, 1.0228, 1.023, 1.0226, 1.0226, 1.023, 1.0228, 1.0608, 1.0549, 1.061, 1.0571, 1.055, 1.0559, 1.0331, 1.0362, 1.0371, 1.0555, 1.0585, 1.0533, 1.0539, 1.056, 1.0536, 1.0557, 1.0533, 1.0555, 1.0585, 1.0546, 1.0589, 1.053, 1.0527, 1.0542, 1.0569, 1.0562, 1.0551, 1.0576, 1.0553, 1.0563, 1.0555, 1.0585, 1.0533, 1.0551, 1.053
0.0958, 1.051, 1.0512, 1.0509, 1.0508, 1.0512, 1.051, 1.0574, 1.0577, 1.0575, 1.0548, 1.0583, 1.0539, 1.0343, 1.0423, 1.0379, 1.0539, 1.0617, 1.0524, 1.0573, 1.054, 1.0571, 1.0537, 1.0524, 1.0539, 1.0617, 1.0532, 1.062, 1.0522, 1.0519, 1.0529, 1.0548, 1.0595, 1.0535, 1.0551, 1.0585, 1.0542, 1.0539, 1.0617, 1.0524, 1.0536, 1.0522, 1.0226, 1.0228, 1.0224, 1.0224, 1.0228, 1.0226, 1.0607, 1.0547, 1.0609, 1.057, 1.0549, 1.0558, 1.033, 1.036, 1.037, 1.0554, 1.0584, 1.0532, 1.0538, 1.0559, 1.0535, 1.0556, 1.0532, 1.0554, 1.0584, 1.0545, 1.0588, 1.0529, 1.0526, 1.0542, 1.0568, 1.0561, 1.055, 1.0574, 1.0552, 1.0562, 1.0554, 1.0584, 1.0532, 1.0551, 1.0529
0.1, 1.0509, 1.051, 1.0507, 1.0507, 1.051, 1.0509, 1.0572, 1.0576, 1.0574, 1.0547, 1.0581, 1.0538, 1.0342, 1.0422, 1.0378, 1.0538, 1.0616, 1.0523, 1.0572, 1.0539, 1.057, 1.0536, 1.0523, 1.0538, 1.0616, 1.0531, 1.0619, 1.0522, 1.0519, 1.0528, 1.0547, 1.0594, 1.0534, 1.055, 1.0584, 1.0541, 1.0538, 1.0616, 1.0523, 1.0536, 1.0521, 1.0225, 1.0227, 1.0223, 1.0223, 1.0227, 1.0225, 1.0605, 1.0546, 1.0607, 1.0569, 1.0547, 1.0557, 1.0329, 1.0359, 1.0369, 1.0553, 1.0584, 1.0531, 1.0537, 1.0558, 1.0534, 1.0554, 1.0531, 1.0553, 1.0584, 1.0544, 1.0587, 1.0529, 1.0525, 1.0541, 1.0567, 1.056, 1.0549, 1.0573, 1.055, 1.0561, 1.0553, 1.0584, 1.0531, 1.055, 1.0528
0.1, 1.0507, 1.0509, 1.0506, 1.0505, 1.0509, 1.0507, 1.0571, 1.0574, 1.0572, 1.0546, 1.058, 1.0537, 1.0341, 1.0421, 1.0377, 1.0538, 1.0616, 1.0523, 1.0571, 1.0538, 1.0569, 1.0535, 1.0523, 1.0538, 1.0616, 1.0531, 1.0619, 1.0521, 1.0518, 1.0528, 1.0546, 1.0593, 1.0533, 1.0549, 1.0583, 1.054, 1.0538, 1.0616, 1.0523, 1.0535, 1.0521, 1.0223, 1.0225, 1.0221, 1.0221, 1.0225, 1.0223, 1.0604, 1.0608, 1.0606, 1.0568, 1.061, 1.0556, 1.0328, 1.0423, 1.0368, 1.0552, 1.0647, 1.053, 1.0599, 1.0556, 1.0596, 1.0553, 1.053, 1.0552, 1.0647, 1.0544, 1.065, 1.0528, 1.0525, 1.054, 1.0566, 1.0623, 1.0548, 1.0572, 1.0613, 1.056, 1.0552, 1.0647, 1.053, 1.0549, 1.0527
0.1042, 1.0506, 1.0507, 1.0504, 1.0504, 1.0507, 1.0506, 1.0569, 1.0573, 1.0571, 1.0545, 1.0579, 1.0536, 1.034, 1.0419, 1.0376, 1.0537, 1.0615, 1.0522, 1.057, 1.0537, 1.0567, 1.0534, 1.0522, 1.0537, 1.0615, 1.053, 1.0618, 1.052, 1.0518, 1.0527, 1.0545, 1.0592, 1.0532, 1.0548, 1.0582, 1.0539, 1.0537, 1.0615, 1.0522, 1.0535, 1.052, 1.0222, 1.0224, 1.022, 1.0219, 1.0223, 1.0221, 1.0602, 1.0606, 1.0604, 1.0567, 1.0609, 1.0555, 1.0326, 1.0422, 1.0366, 1.0552, 1.0646, 1.053, 1.0598, 1.0555, 1.0595, 1.0552, 1.053, 1.0552, 1.0646, 1.0543, 1.0649, 1.0527, 1.0524, 1.054, 1.0565, 1.0622, 1.0547, 1.0571, 1.0612, 1.0558, 1.0552, 1.0646, 1.053, 1.0549, 1.0527
0.1042, 1.0504, 1.0506, 1.0503, 1.0502, 1.0506, 1.0504, 1.0568, 1.0571, 1.0569, 1.0544, 1.0578, 1.0535, 1.0339, 1.0418, 1.0375, 1.0537, 1.0614, 1.0522, 1.0569, 1.0536, 1.0566, 1.0533, 1.0522, 1.0537, 1.0614, 1.053, 1.0617, 1.052, 1.0517, 1.0526, 1.0544, 1.0591, 1.0531, 1.0547, 1.058, 1.0538, 1.0537, 1.0614, 1.0522, 1.0534, 1.0519, 1.022, 1.0222, 1.0218, 1.0218, 1.0222, 1.022, 1.06, 1.0605, 1.0602, 1.0565, 1.0608, 1.0554, 1.0325, 1.042, 1.0365, 1.0551, 1.0645, 1.0529, 1.0597, 1.0554, 1.0594, 1.0551, 1.0529, 1.0551, 1.0645, 1.0542, 1.0648, 1.0527, 1.0523, 1.0539, 1.0564, 1.0621, 1.0546, 1.057, 1.061, 1.0557, 1.0551, 1.0645, 1.0529, 1.0548, 1.0526
0.1083, 1.0503, 1.0504, 1.0501, 1.0501, 1.0504, 1.0503, 1.0566, 1.057, 1.0568, 1.0542, 1.0577, 1.0534, 1.0338, 1.0417, 1.0374, 1.0536, 1.0613, 1.0521, 1.0567, 1.0535, 1.0565, 1.0532, 1.0521, 1.0536, 1.0613, 1.0529, 1.0616, 1.0519, 1.0517, 1.0526, 1.0543, 1.0589, 1.053, 1.0546, 1.0579, 1.0537, 1.0536, 1.0613, 1.0521, 1.0534, 1.0519, 1.0218, 1.022, 1.0217, 1.0216, 1.022, 1.0218, 1.0599, 1.0603, 1.0601, 1.0564, 1.0606, 1.0552, 1.0324, 1.0419, 1.0364, 1.055, 1.0644, 1.0528, 1.0595, 1.0553, 1.0593, 1.055, 1.0528, 1.055, 1.0644, 1.0542, 1.0647, 1.0526, 1.0522, 1.0538, 1.0563, 1.0619, 1.0545, 1.0569, 1.0609, 1.0556, 1.055, 1.0644, 1.0528, 1.0547, 1.0525
